date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2019-12-03,63.16867796131095,63.467024385961125,62.67469771782044,63.44746398925781,63.44746398925781,114430400,0.0,0.0
2019-12-04,63.8436351424598,64.3914158726626,63.7482586066016,64.00747680664062,64.00747680664062,67181600,0.0,0.0
2019-12-05,64.50878601440674,65.02233406388704,64.24956787320306,64.94651794433594,64.94651794433594,74424400,0.0,0.0
2019-12-06,65.41116341209049,66.27196260128233,65.36713946250497,66.20104217529297,66.20104217529297,106075600,0.0,0.0
2019-12-09,66.02742174383047,66.22305556381664,64.78268346651026,65.27422332763672,65.27422332763672,128042400,0.0,0.0
2019-12-10,65.6850602697299,66.0445432056359,65.01499912251239,65.65571594238281,65.65571594238281,90420400,0.0,0.0
2019-12-11,65.73640546123933,66.29641785507106,65.66059680312098,66.21571350097656,66.21571350097656,78756800,0.0,0.0
2019-12-12,65.48453288740991,66.65346256360516,65.37204380792188,66.38446044921875,66.38446044921875,137310400,0.0,0.0
2019-12-13,66.38444426781275,67.32349985944857,66.25483520742175,67.28681945800781,67.28681945800781,133587600,0.0,0.0
2019-12-16,67.73924638611051,68.66607787574924,67.7343581524566,68.43864440917969,68.43864440917969,128186000,0.0,0.0
2019-12-17,68.36773287270806,68.90572964106293,68.17942766027438,68.57315063476562,68.57315063476562,114158400,0.0,0.0
2019-12-18,68.42397392208595,68.93752206051366,68.25768441835197,68.4093017578125,68.4093017578125,116028400,0.0,0.0
2019-12-19,68.35059148108127,68.76142687669319,68.21609419679938,68.47775268554688,68.47775268554688,98369200,0.0,0.0
2019-12-20,69.01821525064568,69.12092038392848,68.12072821217335,68.33592987060547,68.33592987060547,275978000,0.0,0.0
2019-12-23,68.6024976681408,69.51220920052327,68.5633694076891,69.4510726928711,69.4510726928711,98572000,0.0,0.0
2019-12-24,69.61981008975646,69.66872228108645,69.18696630200121,69.51709747314453,69.51709747314453,48478800,0.0,0.0
2019-12-26,69.65160103755358,70.91345942946226,69.62225670845494,70.8963394165039,70.8963394165039,93121200,0.0,0.0
2019-12-27,71.19224072966816,71.88919842410901,70.4586026224573,70.86943817138672,70.86943817138672,146266000,0.0,0.0
2019-12-30,70.78629010823887,71.57617645343522,69.74941735329323,71.29005432128906,71.29005432128906,144114400,0.0,0.0
2019-12-31,70.90121696500701,71.81826442589562,70.80095221372903,71.81092834472656,71.81092834472656,100805600,0.0,0.0
2020-01-02,72.44430626298661,73.51053072743386,72.18753594245682,73.44939422607422,73.44939422607422,135480400,0.0,0.0
2020-01-03,72.66684845773884,73.50563951646919,72.50789503709451,72.73532104492188,72.73532104492188,146322800,0.0,0.0
2020-01-06,71.84517161157338,73.35401625614158,71.59084168130282,73.31488800048828,73.31488800048828,118387200,0.0,0.0
2020-01-07,73.32466470282522,73.58388284089547,72.7475397804653,72.97007751464844,72.97007751464844,108872000,0.0,0.0
2020-01-08,72.66930097013966,74.44959581411375,72.66930097013966,74.14391326904297,74.14391326904297,132079200,0.0,0.0
2020-01-09,75.13429684398346,75.91439903765563,74.87997442404699,75.71876525878906,75.71876525878906,170108400,0.0,0.0
2020-01-10,75.95599344274665,76.46220548284684,75.38130881724294,75.88996124267578,75.88996124267578,140644800,0.0,0.0
2020-01-13,76.21032006730347,77.53820307440458,76.09048745085305,77.51129913330078,77.51129913330078,121532000,0.0,0.0
2020-01-14,77.44772513213172,77.66047896890198,76.33993199419358,76.46464538574219,76.46464538574219,161954400,0.0,0.0
2020-01-15,76.261676116774,77.15426757713618,75.69921580563535,76.13695526123047,76.13695526123047,121923600,0.0,0.0
2020-01-16,76.68717596385548,77.20317188251663,76.32035697954758,77.0906753540039,77.0906753540039,108829200,0.0,0.0
2020-01-17,77.34256427118784,77.94659321733576,77.03199352364412,77.94415283203125,77.94415283203125,137816400,0.0,0.0
2020-01-21,77.56754138852074,78.0150572562722,77.27653107004997,77.41592407226562,77.41592407226562,110843200,0.0,0.0
2020-01-22,77.90747788704205,78.25228871558265,77.59690708796587,77.6922836303711,77.6922836303711,101832400,0.0,0.0
2020-01-23,77.74606684893521,78.14711840430691,77.19094265803533,78.06642150878906,78.06642150878906,104472000,0.0,0.0
2020-01-24,78.31585046453715,79.0690488027927,77.64823724932461,77.8414306640625,77.8414306640625,146537600,0.0,0.0
2020-01-27,75.82393271413133,76.24210428754456,74.55718621603168,75.552490234375,75.552490234375,161940000,0.0,0.0
2020-01-28,76.44506607719498,77.86342961341833,76.34480134133486,77.68980407714844,77.68980407714844,162234000,0.0,0.0
2020-01-29,79.34295160882692,80.1744065049572,78.59219360790318,79.31604766845703,79.31604766845703,216229200,0.0,0.0
2020-01-30,78.3867533008308,79.2548883539607,77.94901400315588,79.20108795166016,79.20108795166016,126743200,0.0,0.0
2020-01-31,78.48213329652332,78.91008872731307,75.39107623715329,75.68942260742188,75.68942260742188,199588400,0.0,0.0
2020-02-03,74.4153580117804,76.66273674737094,73.90670552527372,75.48158264160156,75.48158264160156,173788400,0.0,0.0
2020-02-04,77.10778544339992,78.16667362111424,76.69695002494304,77.97348022460938,77.97348022460938,136616400,0.0,0.0
2020-02-05,79.11551082983787,79.4187529124352,77.99794140038723,78.60930633544922,78.60930633544922,118826800,0.0,0.0
2020-02-06,78.88320341812764,79.53124881245057,78.31830276657146,79.52880096435547,79.52880096435547,105425600,0.0,0.0
2020-02-07,79.021394547702,79.27387443464954,77.95019340132585,78.44779968261719,78.44779968261719,117684000,0.1925,0.0
2020-02-10,77.01381592628563,78.82039642333984,76.93292750013804,78.82039642333984,78.82039642333984,109348800,0.0,0.0
2020-02-11,79.32290037496188,79.39643529883871,78.12422875112381,78.34484100341797,78.34484100341797,94323200,0.0,0.0
2020-02-12,78.80077596332427,80.21025261765767,78.80077596332427,80.20535278320312,80.20535278320312,113730400,0.0,0.0
2020-02-13,79.46750930343563,79.96511547779288,79.26160407411493,79.63419342041016,79.63419342041016,94747600,0.0,0.0
2020-02-14,79.6023419242834,79.90630373637477,79.13905693462888,79.65382385253906,79.65382385253906,80113600,0.0,0.0
2020-02-18,77.30304891711866,78.379157278605,77.11920413851364,78.1953125,78.1953125,152531200,0.0,0.0
2020-02-19,78.44042556000446,79.56065468289214,78.44042556000446,79.3277816772461,79.3277816772461,93984000,0.0,0.0
2020-02-20,79.08512570920132,79.58027830709894,78.00166381080876,78.51397705078125,78.51397705078125,100566000,0.0,0.0
2020-02-21,78.1021567171636,78.55074212842598,76.11173194500851,76.73680114746094,76.73680114746094,129554000,0.0,0.0
2020-02-24,72.86626953756218,74.56253988460392,70.89790502092276,73.09178161621094,73.09178161621094,222195200,0.0,0.0
2020-02-25,73.77078776880475,74.15808416146942,70.13801298660944,70.61600494384766,70.61600494384766,230673600,0.0,0.0
2020-02-26,70.23606426164203,73.01825028562826,70.228710769165,71.73623657226562,71.73623657226562,198054800,0.0,0.0
2020-02-27,68.90502875186128,70.10614654976295,66.9096963747264,67.04696655273438,67.04696655273438,320605600,0.0,0.0
2020-02-28,63.061222270875945,68.24564431668465,62.843056176500895,67.00775146484375,67.00775146484375,426510000,0.0,0.0
2020-03-02,69.19426248795648,73.89088402826889,68.07648698356988,73.24620056152344,73.24620056152344,341397200,0.0,0.0
2020-03-03,74.43753277958105,74.51842119530764,70.05711798674417,70.91996765136719,70.91996765136719,319475600,0.0,0.0
2020-03-04,72.66527087569797,74.3713485312457,71.85390308723409,74.20956420898438,74.20956420898438,219178400,0.0,0.0
2020-03-05,72.43974416484996,73.42760316393586,71.43227834711573,71.80242156982422,71.80242156982422,187572800,0.0,0.0
2020-03-06,69.1256462535114,71.2876629423317,68.93690161458171,70.84888458251953,70.84888458251953,226176800,0.0,0.0
2020-03-09,64.65207596511249,68.16718698910012,64.46823119933491,65.24528503417969,65.24528503417969,286744800,0.0,0.0
2020-03-10,67.93433445264945,70.21400699266337,66.02969752676506,69.94436645507812,69.94436645507812,285290000,0.0,0.0
2020-03-11,67.99561271602094,68.93444349551166,66.64005660180707,67.5151596069336,67.5151596069336,255598800,0.0,0.0
2020-03-12,62.73765109466344,66.18412766264275,60.79134689013112,60.84772491455078,60.84772491455078,418474000,0.0,0.0
2020-03-13,64.93152224945524,68.61577097979128,62.00470930035983,68.13777160644531,68.13777160644531,370732000,0.0,0.0
2020-03-16,59.308319808711644,63.507331653125206,58.830324172873304,59.37205505371094,59.37205505371094,322423600,0.0,0.0
2020-03-17,60.67122325125688,63.14699721180752,58.438121990231,61.98265075683594,61.98265075683594,324056000,0.0,0.0
2020-03-18,58.77394644053582,61.28158797310241,58.12435936382216,60.46531677246094,60.46531677246094,300233600,0.0,0.0
2020-03-19,60.64180936087995,61.97774725961503,59.47010567263664,60.00202941894531,60.00202941894531,271857200,0.0,0.0
2020-03-20,60.59033596542354,61.730175860677,55.88881385815384,56.192771911621094,56.192771911621094,401693200,0.0,0.0
2020-03-23,55.90842099649953,56.01137361952058,52.116315883732604,54.999000549316406,54.999000549316406,336752800,0.0,0.0
2020-03-24,57.938069445577895,60.71535168965918,57.4331097176234,60.51679992675781,60.51679992675781,287531200,0.0,0.0
2020-03-25,61.46543573903916,63.30388346802338,59.884371440179024,60.18342590332031,60.18342590332031,303602000,0.0,0.0
2020-03-26,60.428554152885035,63.40928798784133,60.38933303576324,63.350460052490234,63.350460052490234,252087200,0.0,0.0
2020-03-27,61.95569726733165,62.72049043431888,60.55847754290037,60.72761535644531,60.72761535644531,204216800,0.0,0.0
2020-03-30,61.46299274408588,62.63469659609315,61.134520536861814,62.460655212402344,62.460655212402344,167976400,0.0,0.0
2020-03-31,62.65430581108365,64.34322272211669,61.7718493245995,62.333187103271484,62.333187103271484,197002000,0.0,0.0
2020-04-01,60.42365372271758,60.96783459502499,58.61707346754899,59.05339813232422,59.05339813232422,176218400,0.0,0.0
2020-04-02,58.91367390202423,60.092731203989615,58.07043854734671,60.03880310058594,60.03880310058594,165934000,0.0,0.0
2020-04-03,59.516686060782085,60.22755106962004,58.577851572618954,59.175960540771484,59.175960540771484,129880000,0.0,0.0
2020-04-06,61.502204008425956,64.49519485609083,61.12961462347769,64.33831787109375,64.33831787109375,201820400,0.0,0.0
2020-04-07,66.38022559725832,66.6008453400265,63.4877370926392,63.5931396484375,63.5931396484375,202887200,0.0,0.0
2020-04-08,64.40450436313503,65.53944072897121,64.03436860655559,65.22077941894531,65.22077941894531,168895200,0.0,0.0
2020-04-09,65.8654742883868,66.20129629831216,64.88496857500951,65.6914291381836,65.6914291381836,161834800,0.0,0.0
2020-04-13,65.76986416316466,67.09109905746928,65.16194799463524,66.98078918457031,66.98078918457031,131022800,0.0,0.0
2020-04-14,68.63537249520363,70.65766472050873,68.15737315877583,70.36351013183594,70.36351013183594,194994800,0.0,0.0
2020-04-15,69.22369193883785,70.18703686868898,68.78982091594234,69.72129821777344,69.72129821777344,131154400,0.0,0.0
2020-04-16,70.44442926509433,70.64543471768782,69.21144371567804,70.2752914428711,70.2752914428711,157125200,0.0,0.0
2020-04-17,69.78502397817783,70.33901194520352,67.86568039154538,69.32173156738281,69.32173156738281,215250000,0.0,0.0
2020-04-20,68.13289967202901,69.04721654159144,67.86325908128269,67.88286590576172,67.88286590576172,130015200,0.0,0.0
2020-04-21,67.72351159554475,67.96128446802278,65.06388904809367,65.78456115722656,65.78456115722656,180991600,0.0,0.0
2020-04-22,67.06902778678915,68.12062209148979,66.72340616085438,67.67939758300781,67.67939758300781,116862400,0.0,0.0
2020-04-23,67.62301188577317,69.06435616792291,67.37788551073174,67.41710662841797,67.41710662841797,124814400,0.0,0.0
2020-04-24,67.94903445253742,69.37321809933754,67.90000618504823,69.36341094970703,69.36341094970703,126161200,0.0,0.0
2020-04-27,69.07660802852759,69.74825936873897,68.62313022885489,69.41243743896484,69.41243743896484,117087600,0.0,0.0
2020-04-28,69.8806214972881,70.0644662727602,68.19415837404772,68.28730010986328,68.28730010986328,112004800,0.0,0.0
2020-04-29,69.79484084981044,71.00576583450473,69.58893557655031,70.53022003173828,70.53022003173828,137280800,0.0,0.0
2020-04-30,71.0768355103433,72.19706474346798,70.68218567112645,72.01811981201172,72.01811981201172,183064000,0.0,0.0
2020-05-01,70.16743012955956,73.29279164624737,70.06938106830604,70.85868835449219,70.85868835449219,240616800,0.0,0.0
2020-05-04,70.88320747554219,71.99117615889719,70.18459570889527,71.86125946044922,71.86125946044922,133568000,0.0,0.0
2020-05-05,72.3269805698956,73.78303169413994,72.17990326307708,72.9397964477539,72.9397964477539,147751200,0.0,0.0
2020-05-06,73.6506698895207,74.33212092529988,73.26091984379777,73.69234466552734,73.69234466552734,142333600,0.0,0.0
2020-05-07,74.32721837683808,74.80521779167223,74.02081041365288,74.45468139648438,74.45468139648438,115215200,0.0,0.0
2020-05-08,75.12324270088206,76.28091124636327,74.79142477357718,76.22683715820312,76.22683715820312,133838400,0.205,0.0
2020-05-11,75.72786062544263,77.92767546657397,75.51647743627103,77.42626953125,77.42626953125,145946400,0.0,0.0
2020-05-12,78.11940223181468,78.57657535574178,76.41854028915822,76.54143524169922,76.54143524169922,162301200,0.0,0.0
2020-05-13,76.72332612236747,77.65733236876112,74.52596352022616,75.61727142333984,75.61727142333984,200622400,0.0,0.0
2020-05-14,74.84549456942912,76.14326510993327,74.11303787197694,76.08181762695312,76.08181762695312,158929200,0.0,0.0
2020-05-15,73.82300871596216,75.67871973084273,73.78859452451246,75.63201904296875,75.63201904296875,166348400,0.0,0.0
2020-05-18,76.9740352637773,77.79251242586557,76.27353246686883,77.41399383544922,77.41399383544922,135178400,0.0,0.0
2020-05-19,77.4311985966177,78.28900302154635,76.93470565598766,76.96665954589844,76.96665954589844,101729600,0.0,0.0
2020-05-20,77.83675502823559,78.53479754543307,77.79742773841852,78.4635238647461,78.4635238647461,111504800,0.0,0.0
2020-05-21,78.32339618889269,78.87151026653189,77.63764039236034,77.8785171508789,77.8785171508789,102688800,0.0,0.0
2020-05-22,77.61308062306783,78.46351915004809,77.50985305680011,78.37995147705078,78.37995147705078,81803200,0.0,0.0
2020-05-26,79.51303208117773,79.69491420558458,77.7925027934861,77.84903717041016,77.84903717041016,125522000,0.0,0.0
2020-05-27,77.70403345204386,78.33570788267946,76.95436965166847,78.188232421875,78.188232421875,112945200,0.0,0.0
2020-05-28,77.8588692141596,79.4982912589804,77.5786726095912,78.22264099121094,78.22264099121094,133560800,0.0,0.0
2020-05-29,78.46843041682207,78.93542975545535,77.78513475269645,78.14644622802734,78.14644622802734,153532400,0.0,0.0
2020-06-01,78.09974279328615,79.23037786341084,77.96701414351566,79.10748291015625,79.10748291015625,80791200,0.0,0.0
2020-06-02,78.83711413559246,79.49828959778472,78.38977469631874,79.47370910644531,79.47370910644531,87642800,0.0,0.0
2020-06-03,79.79815547410436,80.1766740471129,79.21808736863167,79.91121673583984,79.91121673583984,104491200,0.0,0.0
2020-06-04,79.73180180480408,80.03411862878042,78.84449622573914,79.22301483154297,79.22301483154297,87560400,0.0,0.0
2020-06-05,79.47616859961886,81.54080233566721,79.44667501067588,81.47935485839844,81.47935485839844,137250400,0.0,0.0
2020-06-08,81.17212179676845,81.99551953622186,80.4519591250284,81.96110534667969,81.96110534667969,95654400,0.0,0.0
2020-06-09,81.63667349860268,84.94745675815876,81.60471960655923,84.54927825927734,84.54927825927734,147712400,0.0,0.0
2020-06-10,85.51031497049622,87.19889058596826,85.06543579818663,86.72451782226562,86.72451782226562,166651600,0.0,0.0
2020-06-11,85.85688861952633,86.28702104096946,82.45761684075231,82.56084442138672,82.56084442138672,201662400,0.0,0.0
2020-06-12,84.72870020972682,85.48572985119634,82.14790608971131,83.27362060546875,83.27362060546875,200146000,0.0,0.0
2020-06-15,81.90948322823294,84.9646498497002,81.74480069673497,84.30347442626953,84.30347442626953,138808800,0.0,0.0
2020-06-16,86.38532354627313,86.8130031094928,84.72870187879771,86.53771209716797,86.53771209716797,165428800,0.0,0.0
2020-06-17,87.29229367056827,87.35374115414616,86.29438713733641,86.41728210449219,86.41728210449219,114406400,0.0,0.0
2020-06-18,86.37304372219728,86.87445730009193,85.83476315348251,86.45169830322266,86.45169830322266,96820400,0.0,0.0
2020-06-19,87.16693891114863,87.63885134665297,84.83438752105502,85.95764923095703,85.95764923095703,264476000,0.0,0.0
2020-06-22,86.35583657428968,88.35164968589883,86.30913588564103,88.20663452148438,88.20663452148438,135445200,0.0,0.0
2020-06-23,89.46752258761221,91.52724312645103,89.04230336509538,90.08937072753906,90.08937072753906,212155600,0.0,0.0
2020-06-24,89.71333322201924,90.64487924806,88.12061161955677,88.49913024902344,88.49913024902344,192623200,0.0,0.0
2020-06-25,88.65643711827212,89.71333089280813,87.88711338197662,89.67400360107422,89.67400360107422,137522400,0.0,0.0
2020-06-26,89.56830866944493,89.79197840430136,86.76875778574666,86.91869354248047,86.91869354248047,205256800,0.0,0.0
2020-06-29,86.8252873285917,89.01773666712795,86.34108089681469,88.921875,88.921875,130646000,0.0,0.0
2020-06-30,88.50403293554257,89.95419949446043,88.48437304193507,89.6641616821289,89.6641616821289,140223200,0.0,0.0
2020-07-01,89.74282575140815,90.293392841616,89.44542201081346,89.49457550048828,89.49457550048828,110737200,0.0,0.0
2020-07-02,90.41383501828449,91.05780349006274,89.37906142434113,89.49457550048828,89.49457550048828,114041600,0.0,0.0
2020-07-06,90.94228745264306,92.36295315659642,90.91033355690527,91.88858032226562,91.88858032226562,118655600,0.0,0.0
2020-07-07,92.27200353581172,93.06098715373226,91.49039331615533,91.60345458984375,91.60345458984375,112424400,0.0,0.0
2020-07-08,92.59398624132103,93.76886185124239,92.5054979626901,93.73690795898438,93.73690795898438,117092000,0.0,0.0
2020-07-09,94.64140542435378,94.6954795066353,93.07818513807288,94.13999938964844,94.13999938964844,125642800,0.0,0.0
2020-07-10,93.72953232641326,94.36367455525762,93.11014439441706,94.30467987060547,94.30467987060547,90257200,0.0,0.0
2020-07-13,95.62700978322307,98.27171128320197,93.65331735366034,93.86961364746094,93.86961364746094,191649200,0.0,0.0
2020-07-14,93.24285660786558,95.61718803731983,92.2965714555961,95.42301940917969,95.42301940917969,170989200,0.0,0.0
2020-07-15,97.32296569015395,97.57612898448083,94.86506671575226,96.07926940917969,96.07926940917969,153198000,0.0,0.0
2020-07-16,94.93636861308676,95.76467954815372,94.28993984154266,94.89704132080078,94.89704132080078,110577600,0.0,0.0
2020-07-17,95.35421899676139,95.51152067235935,94.22603646755499,94.70532989501953,94.70532989501953,92186800,0.0,0.0
2020-07-20,94.79380142649846,96.84122815277856,94.44477644087604,96.70112609863281,96.70112609863281,90318000,0.0,0.0
2020-07-21,97.50240832549572,97.57860260403032,95.1133298962119,95.36649322509766,95.36649322509766,103433200,0.0,0.0
2020-07-22,95.064172581311,96.32507617614864,94.97569180317474,95.63440704345703,95.63440704345703,89001600,0.0,0.0
2020-07-23,95.36402270965606,95.44267727936703,90.46051861218959,91.28145599365234,91.28145599365234,197004400,0.0,0.0
2020-07-24,89.45524114844251,91.40435334331687,87.64376320280329,91.05532836914062,91.05532836914062,185438800,0.0,0.0
2020-07-27,92.13189707779902,93.30677265102683,91.90577454119692,93.21337127685547,93.21337127685547,121214000,0.0,0.0
2020-07-28,92.7783270274733,92.95775638028059,91.67718541878371,91.6821060180664,91.6821060180664,103625600,0.0,0.0
2020-07-29,92.17122198672034,93.62630164488586,92.1343549981083,93.43949890136719,93.43949890136719,90329200,0.0,0.0
2020-07-30,92.60135726025031,94.6758248948994,92.1884319730184,94.57013702392578,94.57013702392578,158130000,0.0,0.0
2020-07-31,101.15238659042784,104.62293908858865,99.12707253272127,104.47055053710938,104.47055053710938,374336800,0.0,0.0
2020-08-03,106.37787540779864,109.75748684059036,106.0755586038497,107.10295867919922,107.10295867919922,308151200,0.0,0.0
2020-08-04,107.29468065175207,108.92426913045954,106.56222394084813,107.8182144165039,107.8182144165039,173071600,0.0,0.0
2020-08-05,107.53556047772175,108.53346704730045,107.06364048625281,108.20902252197266,108.20902252197266,121776800,0.0,0.0
2020-08-06,108.5457384259803,112.48575036770549,107.94847074725482,111.98433685302734,111.98433685302734,202428800,0.0,0.0
2020-08-07,111.49927087058228,111.96219028729578,108.63065684272489,109.43830108642578,109.43830108642578,198045600,0.205,0.0
2020-08-10,110.90338752452341,112.06068610851534,108.34256476922921,111.02896881103516,111.02896881103516,212403600,0.0,0.0
2020-08-11,110.28286729675743,110.78764207854547,107.46349567264424,107.72696685791016,107.72696685791016,187902400,0.0,0.0
2020-08-12,108.83257312121957,111.56822696219227,108.63558963313608,111.30722045898438,111.30722045898438,165598000,0.0,0.0
2020-08-13,112.70581412929101,114.29402062015572,112.21088319675928,113.2770767211914,113.2770767211914,210082000,0.0,0.0
2020-08-14,113.09979291046915,113.26722962035582,111.34168491334464,113.1761245727539,113.1761245727539,165565200,0.0,0.0
2020-08-17,114.31371656666556,114.3383413795298,112.2453600315133,112.8806381225586,112.8806381225586,119561600,0.0,0.0
2020-08-18,112.62947605913652,114.252151183917,112.28967320028816,113.82124328613281,113.82124328613281,105633600,0.0,0.0
2020-08-19,114.23492347221543,115.39714403727511,113.8680385475817,113.96406555175781,113.96406555175781,145538000,0.0,0.0
2020-08-20,114.00591848136379,116.60860399616357,113.9886803619297,116.49287414550781,116.49287414550781,126907200,0.0,0.0
2020-08-21,117.46549991958254,122.98604944873482,117.45319127008835,122.49604797363281,122.49604797363281,338054800,0.0,0.0
2020-08-24,126.7583248537828,126.84451545115485,122.07005230961386,123.96112060546875,123.96112060546875,345937600,0.0,0.0
2020-08-25,122.8186095789119,123.29383765661224,121.19839157908142,122.94418334960938,122.94418334960938,211495600,0.0,0.0
2020-08-26,124.27878121109028,125.0790388548515,123.19781420227925,124.61611938476562,124.61611938476562,163022400,0.0,0.0
2020-08-27,125.22677189162519,125.5641100428373,121.96664047477539,123.12640380859375,123.12640380859375,155552400,0.0,0.0
